Alcohol Present,Distracted in Driving,height,weight,Age,Sex,Race,premovement before collision,Body Category,Pre-event Location,Curb Weight,Model Year,Clock-form Direction of force,Speed Limit,Number of lanes,Traffic Condition,Surface Condition,Surface Type,Uphill or Downhill,Crash Type,Lighting Condition,Related to Intersection,Traffic Conrtol Functioning,Climate,Alignment of Road,CASEWGT,year,month,Day in Week
0.0,1.0,170,91,35,2,1,14,1,1,2400,2007,0,48,2,0,1,2,4,6,1,0,0,1,3,173,2010,2,3
0.0,1.0,183,77,35,1,1,5,1,1,2240,2005,180,89,4,0,1,2,2,1,3,2,0,8,1,69,2010,1,3
0.0,1.0,157,84,86,2,1,11,0,1,1200,2003,320,64,4,1,1,2,1,4,1,2,2,1,1,539,2009,10,6
1.0,1.0,157,59,22,2,1,1,0,1,1160,2001,40,64,3,0,2,2,1,4,3,3,0,2,1,8,2009,8,6
0.0,2.0,178,86,82,1,1,11,3,1,2300,2004,30,72,4,1,1,2,1,4,1,2,2,1,1,159,2010,12,3
0.0,1.0,147,36,65,2,1,1,0,1,1440,2006,10,64,5,0,2,2,1,4,1,2,0,8,1,238,2009,2,6
0.0,1.0,163,61,18,2,1,1,1,2,1600,2013,310,48,2,2,1,2,1,4,1,2,2,1,1,3138,2017,3,7
0.0,1.0,163,75,18,5,1,5,0,1,1453,2018,180,56,4,0,1,2,1,1,1,2,0,1,1,153,2021,2,4
0.0,1.0,168,64,35,2,1,1,0,1,1440,2013,0,64,5,0,1,2,1,1,1,0,0,1,1,364,2015,10,6
0.0,1.0,168,70,46,2,1,1,0,1,1490,2008,0,113,2,0,1,2,1,1,1,1,0,1,1,23,2010,7,7
0.0,1.0,160,60,74,2,1,11,3,1,1925,2004,40,64,4,1,1,2,1,4,1,2,2,1,1,3455,2018,5,4
0.0,1.0,185,78,63,1,1,1,0,1,1091,1997,330,56,2,1,2,2,1,4,3,2,2,1,1,403,2017,12,1
0.0,2.0,173,64,23,1,1,4,0,1,920,2002,280,113,2,1,1,2,1,4,1,1,2,1,2,329,2011,7,4
0.0,2.0,188,102,45,1,1,11,3,1,2001,2016,300,72,2,0,1,5,1,4,1,3,0,1,1,166,2018,7,1
0.0,1.0,170,64,54,1,3,2,0,1,1579,2016,180,72,2,0,1,2,1,1,1,0,0,1,1,1011,2017,6,3
1.0,1.0,183,77,25,1,1,1,0,1,1460,2008,350,48,3,1,1,1,4,4,3,2,2,1,1,51,2010,7,7
0.0,2.0,155,68,72,2,1,1,1,1,1390,2022,290,56,2,2,1,2,4,4,1,2,2,1,1,151,2022,5,5
0.0,2.0,170,59,19,4,1,1,0,1,1630,2009,40,56,4,0,2,2,1,4,3,2,0,8,1,113,2018,11,7
0.0,2.0,173,77,52,2,1,11,1,1,1490,2007,40,64,5,1,1,2,1,4,1,3,2,1,1,220,2009,12,3
0.0,1.0,157,65,20,2,1,1,1,1,2200,2012,280,40,2,0,1,2,1,4,1,2,0,1,1,275,2018,10,2
0.0,1.0,178,81,76,1,1,14,0,1,1550,2015,350,121,2,0,1,2,2,1,5,0,0,1,3,5678,2018,12,3
0.0,1.0,170,77,51,2,1,1,1,1,1580,2018,320,72,4,0,1,2,1,4,1,2,0,1,1,69,2022,1,4
0.0,1.0,165,66,37,2,1,1,0,1,1496,2016,240,56,5,0,1,2,4,4,1,0,0,8,1,1625,2018,9,7
0.0,1.0,163,128,30,2,1,1,2,1,1730,2001,350,72,4,1,1,2,1,4,3,2,2,1,1,120,2009,2,6
0.0,1.0,173,86,59,1,1,11,0,1,1180,2006,40,48,7,1,1,2,1,4,3,2,2,1,1,156,2014,11,2
0.0,2.0,163,64,52,2,1,15,0,2,1520,2005,210,105,2,0,1,2,1,5,1,0,0,1,1,148,2010,3,2
0.0,1.0,170,86,29,2,1,1,1,1,1713,2014,20,56,3,0,1,2,2,4,1,2,0,1,1,422,2022,6,5
0.0,1.0,165,59,40,2,1,1,1,1,2240,2003,320,64,5,1,1,2,4,4,1,2,2,1,1,10,2012,11,1
0.0,1.0,188,88,25,1,1,1,1,1,1900,2004,350,56,4,0,1,1,1,4,1,3,0,8,1,492,2010,3,4
0.0,2.0,183,73,32,1,1,10,3,1,1960,2008,250,129,1,0,1,5,1,4,1,3,0,8,1,68,2014,6,4
0.0,1.0,157,54,54,2,1,1,0,1,2234,2012,350,80,3,0,1,2,1,4,1,2,0,1,1,439,2018,4,7
0.0,2.0,178,181,36,1,1,14,0,2,1658,2012,10,56,2,0,1,2,4,6,1,0,0,1,3,417,2017,2,6
0.0,1.0,178,106,68,1,1,1,0,1,1194,2015,350,113,4,0,1,2,1,5,2,0,0,1,1,254,2021,8,2
0.0,2.0,175,136,70,2,1,10,0,1,1330,2007,220,40,2,1,1,1,1,4,1,2,2,1,1,287,2010,10,3
0.0,1.0,175,90,31,1,1,1,3,1,2397,2013,0,72,4,1,1,1,1,5,1,2,2,1,1,98,2018,7,6
0.0,1.0,183,98,43,1,1,1,0,1,1660,2010,10,72,5,0,1,2,2,4,1,2,0,1,1,105,2011,8,2
0.0,2.0,165,61,24,2,1,1,0,1,1700,2011,0,56,2,0,2,2,1,1,1,0,0,8,1,144,2014,2,6
0.0,1.0,175,70,57,2,2,1,0,1,1540,2006,0,72,4,1,1,2,1,1,1,2,2,1,1,795,2018,11,7
0.0,1.0,170,91,27,2,1,1,0,1,1160,2005,20,48,2,0,1,2,1,4,3,2,0,1,1,30,2012,1,6
0.0,1.0,173,74,59,1,1,14,1,1,1760,2006,280,89,4,0,1,2,2,4,5,2,0,1,3,159,2010,5,7
0.0,1.0,183,86,77,1,1,14,0,1,1620,2008,0,89,2,0,1,2,2,2,1,0,0,1,3,142,2009,9,3
0.0,1.0,152,64,40,2,1,14,1,1,1930,2008,350,64,5,1,1,2,1,4,1,2,2,8,2,314,2011,11,6
0.0,1.0,178,100,30,1,1,1,0,1,2170,2009,30,56,3,1,2,2,1,4,3,2,2,2,1,212,2010,1,2
0.0,1.0,180,82,43,2,1,1,0,1,1600,2004,310,56,6,0,1,2,4,4,1,2,0,1,1,81,2013,3,1
0.0,1.0,152,56,41,2,2,1,1,1,1550,2005,10,80,5,0,1,2,2,4,3,2,0,1,1,48,2013,8,5
0.0,1.0,188,79,65,1,1,5,2,1,1980,2004,180,56,4,1,1,2,1,1,3,2,2,1,3,767,2010,5,7
0.0,1.0,188,59,18,1,1,1,0,1,1230,2005,10,80,3,0,1,2,1,4,1,2,0,1,1,11,2017,10,4
0.0,1.0,163,75,16,2,1,1,0,1,1279,2009,20,40,2,2,2,2,1,4,1,2,2,2,1,629,2018,2,5
0.0,1.0,173,91,24,1,1,11,0,1,1820,2013,200,40,2,0,1,2,1,4,3,2,0,1,1,590,2014,12,7
0.0,1.0,163,98,26,2,1,11,1,1,1520,2005,340,48,4,0,2,2,1,4,1,2,0,2,3,100,2009,10,5
0.0,1.0,180,52,24,2,2,14,0,1,1580,2012,320,72,3,0,1,2,1,4,1,2,0,1,2,253,2019,1,3
0.0,1.0,178,133,82,1,1,11,2,1,2115,2014,40,72,4,0,1,2,1,4,1,2,0,1,3,253,2019,1,3
0.0,1.0,168,77,51,1,1,1,3,1,1500,2002,310,89,4,1,1,2,1,4,1,2,2,1,1,309,2011,8,2
0.0,1.0,180,126,38,2,1,1,0,1,2105,2011,70,40,5,1,1,2,1,4,3,2,2,1,1,23,2019,8,4
0.0,1.0,168,82,73,1,1,14,0,1,1500,2005,0,56,2,0,1,2,5,6,1,0,0,1,3,240,2013,5,2
0.0,1.0,168,86,25,2,1,1,0,1,1300,2017,320,89,2,0,1,2,1,4,1,2,0,1,1,276,2019,7,2
0.0,1.0,178,118,73,1,1,1,1,1,1540,2011,20,48,2,0,1,2,4,4,1,2,0,8,1,115,2012,1,2
0.0,1.0,160,61,61,2,1,11,0,1,1095,2017,300,40,2,2,1,2,1,4,1,2,2,1,1,285,2017,7,1
0.0,1.0,173,127,39,2,2,1,0,1,1510,2006,110,40,3,0,1,2,1,5,1,2,0,1,1,78,2013,11,5
0.0,1.0,175,88,49,2,1,1,0,1,1275,2018,330,89,5,1,1,2,1,4,1,2,2,1,1,21,2019,7,7
0.0,2.0,157,59,60,2,1,1,1,1,1580,2007,0,113,3,0,1,2,1,1,1,0,0,1,1,254,2009,8,4
0.0,1.0,170,107,35,2,2,1,0,1,1956,2007,250,56,3,1,1,2,1,4,3,2,2,1,1,74,2020,7,4
0.0,1.0,178,122,50,1,1,1,0,1,1660,2008,310,64,3,1,1,2,1,4,3,2,2,1,1,399,2014,2,5
0.0,1.0,183,82,66,2,1,11,0,1,1630,2014,310,48,3,1,1,2,1,4,1,2,2,1,1,595,2014,7,6
0.0,2.0,168,132,27,2,1,1,2,1,1740,2002,80,89,2,2,2,2,1,4,1,2,2,2,1,46,2010,9,7
0.0,2.0,173,79,54,1,1,17,0,2,1230,2011,350,89,2,0,1,2,1,2,1,2,0,8,2,45,2013,6,5
0.0,1.0,170,103,42,2,1,1,0,1,1558,2017,70,72,4,1,1,1,1,4,1,2,2,1,1,63,2018,1,3
0.0,1.0,191,93,56,1,1,1,0,1,1230,2006,350,89,2,1,1,2,1,4,3,2,2,1,1,1322,2015,6,6
0.0,1.0,183,93,51,1,1,1,0,1,1230,2012,350,56,2,0,1,2,1,4,1,3,0,1,1,403,2012,6,5
0.0,2.0,157,56,16,1,1,1,0,2,1055,1996,30,97,2,0,2,2,1,6,2,0,0,2,1,24,2020,6,3
0.0,1.0,165,57,67,1,1,1,0,1,1630,2014,80,48,3,1,2,2,4,4,1,2,2,2,1,52,2019,6,5
0.0,2.0,168,63,36,2,1,1,1,1,2190,2007,60,48,2,2,1,2,1,4,1,2,2,1,1,22,2012,1,7
0.0,1.0,193,104,44,1,1,14,0,1,1220,2007,90,89,2,0,1,2,3,5,2,1,0,1,3,538,2009,1,6
0.0,1.0,175,82,22,1,2,1,0,1,1500,2003,340,72,3,0,1,2,1,4,3,2,0,1,1,135,2011,7,4
1.0,1.0,165,54,33,1,1,1,0,1,1620,2008,10,64,4,1,1,2,1,4,3,2,2,1,1,10,2009,7,3
0.0,1.0,180,68,25,1,1,1,3,1,2460,2011,320,72,3,1,1,2,2,4,3,2,2,1,1,255,2014,10,7
0.0,1.0,165,59,16,1,1,1,0,1,1200,2006,0,56,2,0,2,2,1,1,1,3,0,2,1,82,2009,9,2
0.0,1.0,183,102,23,1,1,11,3,1,2100,2004,350,56,3,1,1,2,1,4,1,2,2,1,1,219,2010,1,6
0.0,1.0,163,57,53,2,1,1,3,1,1960,2006,330,80,6,0,1,2,1,4,2,2,0,1,1,1262,2014,1,6
0.0,1.0,191,109,50,1,1,1,1,1,2430,2009,0,72,5,0,1,1,1,2,1,0,0,1,1,8,2011,4,4
0.0,1.0,183,77,21,1,1,14,0,1,1190,2002,10,56,2,2,2,2,4,4,1,2,2,2,2,659,2011,9,2
0.0,1.0,163,104,26,3,1,2,0,1,1240,2007,340,64,2,2,1,2,4,2,1,2,2,1,1,1037,2010,3,2
0.0,1.0,167,104,19,2,1,1,0,1,1235,2002,340,80,2,0,1,2,1,4,1,2,0,1,1,175,2021,1,5
0.0,2.0,168,63,41,2,1,1,0,2,1290,2014,350,56,2,0,1,2,1,2,1,0,0,1,1,1097,2015,12,5
0.0,1.0,173,64,41,1,1,1,0,1,1227,2007,30,48,4,0,1,2,1,4,1,2,0,1,1,14,2018,3,5
0.0,1.0,165,61,75,1,1,1,0,1,1265,2018,10,80,3,0,1,2,1,1,3,4,0,1,1,682,2020,12,2
0.0,1.0,165,59,57,2,1,11,0,1,1495,2019,280,56,2,0,1,2,1,4,1,3,0,1,1,869,2021,11,4
0.0,2.0,155,94,64,2,1,1,0,1,2008,2013,10,113,2,0,1,2,1,1,1,0,0,1,1,286,2018,6,1
0.0,1.0,152,54,23,2,1,10,0,2,1180,2002,0,40,2,0,2,1,1,2,3,3,0,2,1,498,2009,1,3
0.0,1.0,152,64,62,1,1,1,2,1,1750,2006,10,72,3,0,1,2,1,1,1,0,0,1,1,230,2009,6,3
0.0,1.0,167,77,52,2,1,11,1,1,2010,2013,290,72,3,1,1,2,1,4,1,2,2,1,1,55,2014,12,4
0.0,1.0,160,74,43,2,1,14,1,1,1357,2002,350,72,2,0,1,2,1,4,1,3,0,8,3,98,2017,2,3
0.0,1.0,160,84,36,2,1,1,0,1,1599,2010,40,56,2,0,1,2,1,4,1,2,0,1,1,1489,2017,10,6
0.0,1.0,160,68,50,2,1,15,0,2,1380,2004,160,89,2,0,1,1,4,5,1,1,0,1,1,1327,2011,10,6
0.0,1.0,165,73,21,2,1,1,0,1,1160,2001,350,64,3,1,1,2,1,4,1,2,2,1,1,89,2009,3,1
0.0,1.0,168,61,43,2,1,1,0,1,1284,2014,340,80,3,0,1,2,1,4,1,2,0,1,1,1676,2020,1,5
0.0,1.0,157,95,67,2,1,2,0,1,1500,2006,170,97,5,0,1,1,1,1,5,1,0,1,1,26,2009,7,7
0.0,1.0,168,56,19,2,1,1,1,1,1388,2002,330,72,4,0,1,2,1,4,3,2,0,1,1,47,2019,12,2
0.0,2.0,168,84,56,1,1,1,0,1,1420,2005,0,89,3,0,1,2,2,1,1,0,0,1,1,31,2011,3,5
0.0,2.0,188,88,22,1,1,1,0,1,1095,2000,350,105,5,0,1,2,1,1,4,0,0,1,1,3888,2017,10,2
0.0,1.0,165,66,60,2,1,1,0,1,1160,2001,60,56,3,1,1,2,1,4,1,2,2,8,1,482,2009,11,7
0.0,1.0,175,98,50,1,2,14,0,2,1253,1991,20,89,2,0,1,2,1,4,1,2,0,1,3,136,2021,5,4
0.0,2.0,175,82,22,1,1,11,0,1,1200,2005,30,48,4,1,1,2,1,4,3,2,2,8,1,449,2010,8,5
0.0,2.0,157,59,54,2,2,11,0,1,1650,2008,320,40,3,2,1,2,1,4,1,2,2,1,1,240,2010,3,4
0.0,1.0,173,73,19,1,1,1,1,2,1870,2001,0,64,2,0,2,2,1,1,1,2,0,1,1,555,2010,6,3
0.0,1.0,163,73,41,2,2,1,0,1,1700,2014,0,72,4,1,1,2,1,4,1,2,2,1,1,56,2015,6,1
0.0,1.0,160,54,48,2,1,5,0,1,1670,2008,180,56,5,0,1,2,4,1,1,3,0,1,1,68,2009,8,7
0.0,1.0,163,55,49,2,1,14,1,1,1620,2008,350,40,2,0,2,2,2,2,1,0,0,2,3,253,2011,8,7
0.0,1.0,160,146,51,2,1,11,0,2,1570,2012,290,56,3,1,1,2,1,4,1,2,2,1,1,2373,2013,12,7
0.0,1.0,163,68,19,4,1,1,0,3,1313,2008,350,80,4,1,1,2,1,4,5,2,2,1,2,483,2018,1,3
0.0,1.0,168,86,29,1,2,11,0,1,1475,2019,20,40,3,1,2,2,4,4,1,2,2,8,1,320,2019,8,3
0.0,1.0,165,79,36,2,2,1,0,1,1380,2001,70,64,5,1,1,2,1,4,1,2,2,1,1,202,2010,9,5
0.0,1.0,177,73,67,1,1,14,0,1,1129,2018,30,56,5,0,1,2,4,4,2,2,0,1,3,468,2019,3,7
0.0,2.0,175,100,38,2,1,1,1,1,2211,2003,340,56,4,1,1,2,1,4,3,2,2,1,1,336,2017,7,1
0.0,1.0,188,125,61,1,1,1,0,1,1430,2009,30,72,4,0,2,2,1,4,1,2,0,2,1,194,2009,6,4
0.0,1.0,163,57,32,2,1,1,1,1,1440,2010,340,48,4,1,2,1,2,4,1,2,2,2,1,24,2012,1,3
0.0,1.0,163,64,29,2,1,1,0,1,1380,2013,180,56,3,0,1,1,2,1,3,0,0,1,1,5353,2014,12,1
0.0,1.0,178,95,29,1,1,1,0,1,1708,2007,350,48,2,1,1,2,1,4,1,2,2,1,1,85,2018,11,6
0.0,1.0,165,73,30,1,1,1,0,1,1900,2005,350,48,2,0,2,2,1,1,1,0,0,2,1,58,2010,11,5
0.0,1.0,165,45,21,2,1,2,0,1,1730,2010,180,105,3,0,2,1,2,1,1,1,0,8,1,393,2011,6,6
0.0,2.0,177,64,19,1,1,1,0,1,1491,2011,10,64,4,0,1,2,1,4,1,2,0,1,1,51,2021,10,7
0.0,2.0,173,73,18,1,1,1,0,1,1305,2015,50,48,2,2,1,2,1,4,4,2,2,1,1,92,2022,4,3
0.0,1.0,155,127,38,2,1,11,1,1,1428,2014,280,80,3,1,2,2,1,4,1,2,2,8,1,128,2019,2,3
0.0,1.0,183,91,44,1,1,11,2,1,2490,2002,290,48,3,1,2,1,1,4,1,2,2,1,1,716,2009,2,3
0.0,2.0,188,98,19,1,2,11,0,1,1790,2005,60,80,4,0,1,2,1,4,1,2,0,1,1,134,2009,7,4
0.0,1.0,168,66,50,2,1,1,0,1,1200,2008,350,72,5,0,1,2,1,6,1,0,0,8,1,185,2009,11,6
0.0,1.0,165,54,30,2,2,1,0,1,1420,2002,20,56,2,0,1,2,4,4,3,2,0,1,1,324,2010,8,5
0.0,2.0,180,91,38,2,1,1,1,1,1810,2006,30,48,4,1,1,2,2,4,1,2,2,8,1,111,2010,7,5
0.0,2.0,178,100,18,1,1,11,0,1,1270,2007,60,56,5,1,1,2,1,4,1,2,2,1,1,82,2009,4,5
0.0,1.0,175,91,24,1,1,1,0,1,1410,2011,340,72,2,0,1,2,4,4,2,1,0,8,1,1013,2014,9,2
0.0,1.0,165,59,27,2,1,1,0,1,1240,2005,340,72,2,0,1,2,4,1,3,0,0,1,1,244,2011,4,3
0.0,1.0,183,91,61,1,1,2,0,1,1710,2006,180,64,3,0,1,2,1,1,5,3,0,1,1,197,2013,9,1
0.0,2.0,165,68,39,2,1,11,2,1,1770,2003,290,40,2,2,1,2,1,4,3,2,2,1,1,432,2011,3,6
0.0,1.0,168,54,28,2,1,1,1,1,1850,2001,340,56,7,1,1,2,1,4,1,2,2,1,1,505,2010,7,6
0.0,1.0,157,64,22,2,2,1,0,1,1468,2015,30,56,3,1,1,2,1,4,1,2,2,1,1,450,2022,4,5
0.0,2.0,160,77,47,2,1,1,1,1,1495,2012,300,40,2,1,1,2,4,4,1,2,2,8,1,734,2017,2,5
0.0,1.0,163,75,61,2,1,1,1,1,2107,2017,10,56,2,0,1,2,1,4,1,2,0,1,1,55,2022,6,7
0.0,1.0,185,100,51,1,1,11,0,1,1500,2008,60,72,4,0,1,2,1,4,1,3,0,1,1,20,2010,4,7
0.0,2.0,170,100,52,2,1,1,1,1,1960,2014,350,56,4,1,1,2,1,1,1,2,2,1,1,336,2022,3,3
0.0,1.0,165,75,51,2,1,1,0,1,1610,2018,0,40,3,1,5,2,1,1,1,2,2,4,1,190,2022,1,3
0.0,1.0,165,59,53,2,1,1,0,1,1440,2012,0,72,5,0,1,2,4,1,1,0,0,1,1,1551,2015,1,4
0.0,1.0,165,57,29,2,1,5,1,1,1210,2006,180,72,2,0,1,2,2,1,1,2,0,1,1,47,2009,9,2
0.0,1.0,170,70,63,2,1,1,0,1,1520,2011,350,64,2,0,1,2,1,6,1,0,0,8,1,36,2011,12,3
0.0,1.0,160,84,54,2,1,6,0,2,1320,2007,30,48,2,0,1,2,1,4,1,2,0,1,1,535,2015,10,2
0.0,1.0,157,61,60,2,1,1,3,1,2040,2006,340,64,2,0,1,2,1,6,1,0,0,1,1,354,2014,6,7
0.0,1.0,163,64,45,2,1,1,1,1,1740,2008,80,56,4,1,1,1,1,4,1,2,2,1,2,222,2013,1,1
0.0,1.0,163,59,21,2,1,11,0,1,1852,2012,290,89,2,2,1,2,1,4,1,2,2,1,1,628,2017,8,1
0.0,1.0,183,109,41,2,2,1,1,1,1600,2005,340,56,7,0,1,2,1,4,1,2,0,1,1,61,2009,7,6
0.0,1.0,183,107,43,1,1,5,0,1,1265,2018,180,105,2,0,1,2,1,1,1,3,0,8,1,29,2020,3,2
0.0,1.0,163,95,18,2,2,1,0,1,1630,2011,0,72,7,1,2,2,1,1,3,2,2,2,1,297,2019,11,5
0.0,1.0,165,96,69,2,1,1,0,1,1060,2010,280,56,2,1,1,2,1,4,1,2,2,1,1,85,2010,5,2
0.0,1.0,183,82,44,1,1,1,3,2,3225,2011,0,89,3,0,1,1,1,4,1,2,0,1,1,10135,2019,12,6
0.0,1.0,168,78,15,1,2,1,0,1,1280,2007,10,64,3,0,1,2,2,4,3,3,0,1,1,386,2011,2,6
0.0,2.0,165,59,25,1,3,11,0,1,1180,2007,50,48,6,1,1,2,1,4,1,2,2,1,1,114,2009,7,6
0.0,1.0,152,61,24,5,1,1,0,1,1996,2019,60,40,2,1,1,2,1,4,1,2,2,1,1,261,2020,9,4
0.0,1.0,183,84,66,1,1,11,0,1,1550,2014,40,72,5,1,1,2,1,4,1,2,2,1,1,176,2014,9,6
0.0,1.0,165,77,23,1,1,14,0,1,1380,2004,170,97,4,0,1,1,4,1,1,0,0,1,2,584,2013,8,6
0.0,1.0,168,103,37,2,1,1,3,1,2158,2002,20,105,3,0,1,2,1,4,5,2,0,1,1,302,2018,11,6
0.0,2.0,165,64,24,2,1,1,1,1,2080,2006,340,48,3,1,1,2,1,4,1,2,2,1,1,47,2009,5,1
0.0,1.0,152,56,79,2,1,10,0,2,1250,2014,0,48,2,0,1,2,1,4,1,2,0,1,1,976,2015,8,2
0.0,1.0,173,68,41,2,1,1,3,1,2370,2004,90,121,2,0,1,2,1,1,2,0,0,1,1,222,2010,9,4
0.0,1.0,165,73,31,2,2,1,0,1,1530,2007,0,97,3,0,1,1,4,5,1,1,0,8,1,45,2014,4,7
0.0,1.0,160,107,63,2,1,1,1,1,1508,2018,20,72,4,0,1,2,1,4,1,2,0,1,1,197,2022,6,5
0.0,1.0,170,73,40,2,2,1,0,1,1490,2010,0,40,1,0,1,2,1,4,1,2,0,1,1,48,2010,1,7
0.0,1.0,188,102,62,1,1,14,3,4,2320,2008,340,48,2,0,1,2,2,6,1,0,0,8,2,79,2017,7,6
0.0,2.0,168,66,34,2,2,11,1,1,2049,2019,40,64,4,0,1,2,1,4,1,2,0,1,1,562,2020,8,7
0.0,1.0,175,64,44,2,1,1,0,1,1860,2006,290,40,2,0,1,2,1,4,1,2,0,1,1,382,2010,5,7
0.0,1.0,160,58,33,2,1,1,1,1,1586,2015,50,72,2,0,1,2,1,4,1,2,0,1,1,421,2019,4,5
0.0,1.0,170,106,35,1,1,1,0,2,1150,2008,0,113,2,0,1,2,1,1,2,0,0,1,1,341,2010,4,1
0.0,1.0,185,109,37,1,1,1,0,1,1600,2008,10,113,3,0,1,1,1,5,5,1,0,8,1,362,2012,3,2
0.0,1.0,183,84,38,1,2,1,0,2,1071,1997,340,72,5,0,1,2,1,4,3,3,0,1,1,327,2017,6,4
0.0,1.0,180,150,66,1,2,1,0,1,1860,2001,10,72,4,0,1,2,1,4,1,3,0,8,1,408,2010,5,2
0.0,1.0,170,84,22,2,2,1,0,1,1140,2010,320,72,4,0,1,1,4,4,1,2,0,1,1,13,2014,6,5
0.0,1.0,178,79,26,1,2,5,0,1,1490,2006,180,48,3,1,1,2,4,1,3,2,2,1,1,3130,2011,1,7
0.0,1.0,157,98,70,2,2,1,0,1,1620,2001,350,32,2,0,1,2,1,4,2,2,0,1,1,125,2009,12,4
0.0,1.0,178,82,36,1,1,11,0,1,1453,2018,280,72,3,1,1,2,1,4,1,2,2,1,3,86,2021,6,3
0.0,1.0,178,98,30,2,1,1,1,1,1540,2007,310,64,5,1,2,2,1,4,1,2,2,2,1,47,2009,12,6
0.0,1.0,165,118,37,1,1,1,1,1,2000,2005,20,72,5,1,1,2,1,4,1,2,2,1,1,112,2010,5,5
0.0,1.0,147,73,25,2,3,11,0,1,1495,2020,50,40,4,1,1,2,1,4,1,2,2,1,1,178,2020,8,7
1.0,1.0,170,68,33,2,1,10,0,2,1407,2011,10,56,3,1,1,2,1,4,3,2,2,1,1,91,2017,9,7
0.0,1.0,173,73,59,1,2,1,1,1,1502,2019,80,72,4,1,1,2,2,4,1,2,2,1,1,312,2019,3,5
0.0,1.0,147,45,34,2,3,11,0,1,1420,2001,270,64,5,1,1,2,2,4,1,1,2,1,3,679,2010,5,4
0.0,1.0,173,86,21,1,1,1,0,1,1437,2011,10,56,5,1,1,2,1,4,1,2,2,8,1,344,2017,12,5
0.0,2.0,168,77,57,2,1,11,1,1,1610,2018,150,72,1,1,1,1,2,4,1,2,2,1,1,847,2022,8,5
0.0,1.0,175,77,16,2,1,1,1,1,1630,2005,350,89,2,0,1,2,2,6,1,0,0,1,1,1437,2013,5,3
0.0,1.0,168,88,59,2,2,1,0,1,1441,2012,290,40,3,1,1,2,1,4,1,2,2,1,1,615,2020,7,3
0.0,2.0,165,73,37,2,1,10,0,2,1660,2017,100,72,5,1,1,2,1,4,1,2,2,1,1,1222,2022,5,2
0.0,2.0,188,93,22,1,1,11,0,7,1410,2008,310,64,2,0,3,2,1,4,3,3,0,4,1,4,2009,2,2
0.0,1.0,183,120,60,1,1,11,0,1,1580,2005,30,80,4,1,1,2,1,4,1,2,2,1,1,266,2009,1,6
0.0,1.0,170,79,40,2,1,1,0,1,1210,2004,10,56,2,0,1,2,1,4,1,3,0,1,1,53,2009,2,6
0.0,1.0,165,104,67,2,1,1,0,1,1630,2005,30,72,2,0,1,2,2,4,1,3,0,1,1,176,2018,9,1
0.0,1.0,175,86,29,1,1,1,0,1,1540,2001,340,72,5,1,2,1,1,4,1,2,2,8,1,881,2010,1,3
0.0,2.0,196,102,20,1,2,1,0,1,1453,2016,40,56,4,0,1,2,4,4,1,3,0,1,1,259,2019,6,7
0.0,2.0,173,88,78,1,1,1,1,1,1782,2013,0,89,3,0,1,2,1,1,1,0,0,1,1,237,2017,5,1
0.0,2.0,185,92,52,1,1,14,0,1,1500,2007,340,64,2,0,1,2,2,4,2,2,0,1,2,143,2010,1,4
0.0,1.0,167,118,25,1,2,1,1,1,1730,2013,60,56,3,1,1,2,1,4,3,2,2,1,1,335,2015,2,7
0.0,1.0,168,77,39,1,3,11,3,7,2240,2007,290,72,2,2,2,2,1,4,1,2,2,5,1,223,2009,1,1
0.0,2.0,165,64,44,2,3,1,1,1,1560,2007,90,40,1,2,1,2,1,4,1,2,2,1,1,48,2010,1,7
0.0,1.0,175,73,25,1,1,1,0,1,1246,2010,350,105,6,0,1,2,1,5,1,1,0,8,1,889,2017,1,3
0.0,2.0,168,100,81,2,2,11,0,1,1290,2007,40,64,3,3,1,2,1,4,1,2,2,1,2,543,2013,3,4
0.0,1.0,162,61,44,2,1,1,0,1,1275,2017,330,56,4,0,1,2,1,4,1,2,0,1,1,2680,2018,12,5
0.0,1.0,178,73,25,1,1,1,0,1,1310,2014,10,40,1,1,1,2,1,4,3,2,2,1,1,35,2015,1,3
0.0,1.0,170,95,51,1,1,11,3,1,1741,1994,320,40,2,2,1,2,4,4,1,2,2,1,1,849,2019,11,2
0.0,2.0,178,91,40,1,1,1,0,1,1330,2008,0,89,7,0,1,2,4,1,3,0,0,1,1,67,2011,2,6
0.0,2.0,175,70,35,1,2,1,0,1,1874,2011,0,48,2,0,1,2,1,1,1,0,0,1,1,702,2017,12,7
0.0,2.0,157,48,81,2,1,14,0,1,930,2002,40,89,3,1,1,2,1,4,1,2,2,8,3,83,2009,4,6
0.0,1.0,160,73,69,2,1,11,1,1,1410,2001,40,48,5,1,1,2,1,4,1,2,2,1,1,2145,2010,6,5
0.0,1.0,175,87,74,1,1,14,0,1,1120,2010,50,56,5,1,1,2,2,4,1,2,2,1,3,281,2011,11,2
0.0,1.0,168,68,69,2,1,1,0,1,1160,2009,0,89,5,1,1,2,1,4,1,2,2,1,1,53,2014,12,6
0.0,1.0,180,86,40,1,1,1,1,1,1800,2007,320,40,2,0,1,2,1,4,1,2,0,1,1,220,2014,8,6
1.0,1.0,170,59,25,1,1,1,0,1,1210,2004,0,56,2,0,1,2,1,1,3,0,0,1,1,509,2009,7,5
0.0,1.0,173,74,23,1,2,1,0,1,1827,2011,10,40,4,1,1,2,1,5,2,2,2,1,1,681,2019,3,1
